LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
100000,1,2,2,44,0,0,0,-1,-1,0,20439,6882,2456,1537,1642,110,1068,1007,1741,1646,100,0,1
20000,1,2,2,48,-1,-1,2,0,0,-2,390,1170,780,780,0,0,1170,0,0,0,0,0,1
230000,2,1,1,31,-1,-1,-2,-1,-1,-1,623,0,0,1100,0,1383,0,0,1100,0,1383,905,0
100000,2,1,2,28,0,0,0,0,-1,0,4864,9089,13534,16158,6700,7730,5800,6000,4375,6700,3000,0,0
90000,2,2,2,24,0,0,-2,-2,-2,-2,24179,0,0,0,0,0,0,0,0,0,0,0,0
500000,2,1,1,47,0,-1,-1,0,0,2,12943,4814,18365,8728,28521,27920,5025,18571,5000,20000,0,5000,0
180000,2,2,2,24,0,0,0,0,-1,0,8031,9269,9029,11186,23320,6666,2009,2626,3000,23320,1000,1000,1
120000,1,1,1,50,1,-2,-2,-1,0,-1,0,-2008,-4016,4016,2008,8299,0,0,10040,0,8299,0,1
180000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,2,1,2,23,0,0,0,0,0,2,49593,49918,51402,49020,50679,51568,2200,2600,2500,3800,2200,0,0
140000,2,1,2,27,0,0,0,0,0,0,135249,138577,141555,110852,113639,95052,5500,5700,4200,4700,3800,4000,0
160000,1,1,2,28,-1,-1,-1,-1,0,0,498,498,493,16931,18913,19272,498,493,16936,8030,7000,500,0
230000,2,2,2,34,-1,-1,-1,-1,-1,-1,316,316,316,316,316,466,316,316,316,316,466,466,0
50000,1,2,2,27,0,0,0,0,0,0,47261,48054,47434,20099,18682,18538,2055,1935,675,662,650,666,1
10000,1,2,1,29,0,0,0,0,0,0,8099,9727,5732,6576,7472,8359,2000,3000,1104,1000,1000,2000,0
200000,2,1,1,47,1,2,2,-2,-2,-2,4503,3350,-2209,-2209,-3607,1069,0,630,0,200,10000,2800,0
240000,2,2,1,43,-1,2,0,-1,0,0,2077,1588,41513,10657,7893,5347,0,41000,10657,0,5041,9190,1
50000,1,2,1,55,0,0,0,0,0,0,50528,50541,49345,20238,18646,19034,2100,1305,1201,663,684,652,0
20000,2,2,1,25,2,2,2,2,0,0,11202,12228,12738,11207,6720,5071,1500,1005,0,511,1283,0,1
20000,2,2,2,23,0,0,0,0,0,0,16575,17629,18552,15562,16308,17034,1327,1250,800,1000,1000,1000,0
70000,2,1,2,25,0,0,0,0,0,0,67521,66999,63949,63699,64718,65970,3000,4500,4042,2500,2800,2500,0
500000,2,1,1,36,-2,-2,-2,-2,-2,-2,9241,10786,12376,12660,8000,20514,10786,12390,12692,8016,20514,16625,0
50000,2,2,1,37,1,2,0,0,0,0,51377,50253,50047,43142,10677,10105,0,2424,2355,363,361,393,0
350000,1,1,2,29,0,0,0,0,0,0,27916,24973,22752,21010,4470,6838,2001,2010,1082,10506,7034,4573,0
300000,2,1,1,43,-1,-1,-2,-1,-1,-1,21670,-5,-5,1578,1307,0,0,0,1583,1307,0,179,0
50000,2,3,1,52,1,2,0,0,2,2,30505,29731,31062,33231,33736,33042,0,1831,3000,1182,0,1228,1
200000,1,2,1,55,1,2,2,2,2,0,181339,177233,188461,191363,188683,196057,0,14000,7000,0,10000,5000,1
20000,2,2,1,23,1,2,2,2,2,3,7979,8700,9907,9599,14422,18885,1000,1500,0,5000,5000,900,0
20000,2,3,2,48,1,3,2,4,5,4,18038,18445,21556,22824,22192,21271,1000,3700,1900,0,0,0,1
360000,2,2,1,34,0,0,-1,-1,-2,-2,9561,5866,1297,0,0,0,1166,1297,0,0,0,444,0
30000,1,2,2,34,0,0,0,0,0,0,29302,30052,29349,29476,30014,29785,1530,1416,1142,1102,1106,3450,0
100000,2,3,1,50,2,2,2,2,-1,0,117517,110537,99734,99973,71008,66735,4700,0,3000,103000,2500,3000,1
340000,2,3,2,28,0,0,0,0,0,0,1830,4777,7681,12519,15299,15905,3000,3000,5000,3000,1000,10000,0
50000,2,2,1,30,-1,-1,2,-1,2,2,416,832,416,3285,2685,2270,832,0,3285,0,190,0,1
160000,1,3,2,42,0,0,2,2,2,2,43753,46869,45856,48818,49640,48737,4100,0,4000,1700,0,2000,0
10000,2,2,1,32,0,0,0,0,0,0,4695,5719,6733,7616,7779,8646,1103,1117,1000,286,1000,200,1
350000,2,1,1,43,-1,-1,-1,0,-1,-1,6337,4300,16229,56929,7082,4640,4300,16229,45000,108501,4640,638,0
110000,1,2,2,51,0,0,0,0,0,0,110950,69564,51264,51584,49601,50485,2500,2500,1800,1800,2000,2000,0
210000,2,3,1,40,0,0,0,0,0,0,201169,210942,214523,138786,140918,144099,16286,10011,5000,6000,6000,6000,0
50000,2,1,2,25,0,0,0,0,0,0,42056,46024,45452,45450,41154,39034,5000,2000,1500,2000,4000,1364,1
480000,2,2,2,31,-1,-1,-1,-1,-1,-1,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1
250000,2,1,1,42,-1,-1,-2,-2,-2,-2,16240,0,0,0,0,0,0,0,0,0,0,0,0
40000,1,2,1,37,1,2,0,0,0,0,12127,11647,13138,14903,17664,19371,0,2000,2000,3000,2000,2000,0
170000,1,4,1,40,0,0,0,0,0,0,171650,171841,171014,168142,169821,173014,6384,7540,7540,6301,6517,6035,0
50000,2,2,2,27,2,2,2,2,2,0,48407,47760,45064,45744,43123,42343,2100,0,3400,0,1528,3038,1
20000,2,3,1,52,0,0,2,0,0,0,9410,11840,11260,11260,11260,0,2600,0,0,0,0,0,0
10000,1,2,2,44,1,2,2,0,0,0,6898,7642,5381,3791,3791,0,1019,0,0,0,0,0,0
130000,2,3,2,55,0,0,0,0,0,0,116336,121544,128243,115204,101158,95895,10063,20000,10009,10000,5000,5000,0
220000,1,2,2,35,0,0,0,0,0,0,237976,232993,229896,226036,222487,210628,8300,8500,8000,7900,7800,8000,0
50000,1,2,2,28,0,0,0,0,0,0,49417,48104,49348,28433,53718,27084,1966,2210,1946,983,1950,946,0
50000,2,2,1,27,1,2,0,0,0,0,52180,51009,49025,38697,18561,18952,0,2080,1600,657,683,838,0
240000,2,2,1,53,-2,-2,-2,-2,-2,-2,890,236,0,2194,439,1085,236,0,2194,441,1085,858,0
50000,1,1,2,29,-1,-1,-1,-1,-1,-1,759,360,360,360,360,360,360,360,360,360,360,360,0
80000,2,3,1,40,0,0,0,0,0,0,35660,37082,38464,38922,40791,43108,2000,2000,1397,2500,3000,1600,0
120000,2,2,1,47,0,0,0,0,0,0,112448,115646,115767,38070,39306,39200,6500,4300,1175,1658,784,0,0
340000,2,2,2,39,0,0,0,0,0,0,66623,61474,57160,58794,61231,62516,2500,2500,2500,3300,2200,3000,0
300000,2,1,2,26,0,0,0,0,0,0,277680,281719,284381,155562,158448,162626,12005,10155,6000,5000,6000,6000,0
100000,2,1,1,26,0,0,0,0,0,0,98530,95849,97235,93531,43975,45512,4301,4615,2729,1275,47052,1680,0
30000,2,2,2,36,-1,-1,-1,0,0,-1,390,390,780,390,0,780,390,780,0,0,780,0,0
130000,2,1,2,29,-1,-1,0,0,0,0,390,99235,98080,97224,97940,99170,99235,4368,3449,3713,3610,3531,0
150000,2,2,1,44,0,0,0,0,0,0,17723,19440,14945,12966,14882,8105,2019,2020,2000,2000,2000,1000,0
70000,2,2,2,32,2,0,0,0,0,0,67955,58404,50036,36908,29439,19494,3007,1794,2000,967,1000,870,1
380000,1,2,1,39,-2,-2,-2,-1,-1,-2,0,4107,2517,710,0,0,4107,2517,716,0,0,1183,0
180000,1,1,2,51,0,0,0,0,0,2,134327,123211,118587,118482,119952,110003,6015,6005,5702,7509,14,5011,1
110000,2,2,2,23,-1,0,0,0,0,0,37857,39117,34330,12207,71932,73769,2000,3000,1500,71392,3000,3500,0
60000,1,2,1,31,0,-1,-1,-2,-2,-2,22219,140,0,0,0,0,140,0,0,0,0,0,1
210000,2,1,2,26,0,-1,0,0,0,0,6608,3582,63527,32088,16731,62561,3582,63000,20000,5000,52343,15000,0
40000,2,3,2,55,1,2,2,2,2,2,27849,29093,28347,30561,29770,31666,2000,0,3000,0,2382,0,0
230000,2,1,1,41,-1,-1,-1,0,-1,-1,1886,8013,3962,1410,1410,1410,8034,4007,0,1410,1410,1410,0
240000,2,2,2,34,1,-2,-2,-2,-2,-2,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0
240000,1,1,2,57,0,0,0,0,0,0,224041,238077,245387,248945,224776,11567,18800,12000,10000,20019,3000,9000,0
160000,1,3,2,27,2,2,2,-1,0,0,70373,80166,34775,34073,15676,99436,11450,0,142848,1800,90000,3300,1
50000,1,1,1,42,0,0,0,0,0,0,49887,49515,38680,29664,29057,29083,1850,1507,1100,1200,1116,2900,0
150000,2,3,1,58,-2,-2,-2,-2,-2,-2,42218,44828,-7772,-7772,69762,71591,4828,0,0,77534,2991,4509,0
20000,2,3,1,36,0,0,2,0,0,0,14822,17216,17541,18300,19100,2200,3641,900,1200,1000,100,0,1
30000,1,2,2,26,3,3,2,2,2,2,12894,12404,12408,11912,13707,14328,0,500,0,2000,1000,1000,1
20000,1,3,1,49,-1,-1,-1,-1,-1,-1,390,678,0,780,0,378,678,0,780,0,378,0,0
280000,2,1,2,25,-2,-2,-2,-2,-2,-2,985,500,500,0,500,4778,505,500,0,500,4778,4898,0
200000,2,1,2,37,0,0,0,0,0,0,191876,121296,121473,123943,127552,130380,4305,4408,4489,5660,6000,0,0
130000,1,2,2,29,0,0,0,0,0,2,111731,108635,108842,110236,114763,118884,6000,6000,5000,6800,6500,0,0
50000,1,2,2,29,0,0,2,0,0,0,48632,52100,50611,50411,19722,19682,4600,0,2200,900,800,800,0
220000,2,2,2,41,0,0,0,0,0,0,119951,122336,126415,127447,129983,132727,4375,6047,4622,4652,4838,4838,0
360000,2,3,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,1,2,2,29,0,0,2,2,2,2,145090,151564,115836,122359,122588,119266,12000,0,10000,5000,0,6000,0
150000,2,2,2,26,0,0,0,0,0,0,36302,33060,33988,35112,36532,36345,2070,3995,3113,2540,3348,2029,0
150000,2,2,1,27,-2,-2,-2,-2,-2,-2,5560,0,0,0,0,0,0,0,0,0,0,0,1
180000,2,2,1,32,0,0,0,0,0,0,95917,85902,77013,69551,62960,59487,2986,3000,2367,3000,3554,5495,0
280000,2,2,2,35,-2,-2,-2,-2,-2,-2,1616,1198,494,698,1233,5080,1198,494,698,1233,5080,17095,0
200000,1,1,1,34,1,-2,-2,-1,0,0,0,0,0,41673,42312,36171,0,0,41673,1206,1444,618,0
20000,2,2,1,28,-1,-1,0,0,0,0,1424,10094,15018,15991,18442,18827,10094,10000,1549,3000,790,1000,0
250000,2,1,2,31,0,0,0,0,0,0,67492,67875,67448,68165,68787,70111,3500,2658,3000,4000,3000,2500,0
50000,1,2,2,23,0,0,0,0,-2,-2,48784,50371,51400,0,0,0,2400,2400,0,0,0,0,0
90000,1,2,1,39,2,2,2,2,2,2,26493,30034,29268,31776,32456,31800,4000,0,3000,1500,0,2600,1
20000,1,1,2,25,1,-2,-2,-2,-2,-1,0,0,0,0,0,1000,0,0,0,0,1000,0,1
120000,2,3,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
290000,2,3,2,27,0,0,0,-1,-1,-1,63584,28972,10772,22463,164570,9672,2000,1399,22468,164791,9672,18889,0
150000,2,2,2,25,0,0,0,0,0,0,142827,126317,75324,78773,95375,57663,5000,4000,5000,40000,3000,2880,0
480000,1,3,2,53,0,0,0,0,0,0,482250,475931,429037,383821,369920,699944,18093,15233,12597,15098,14155,20306,0
130000,2,5,2,27,0,0,0,0,0,0,106852,107599,109902,112635,114472,117556,4000,4030,4600,4200,5000,5000,0
50000,1,2,1,32,0,0,0,0,0,0,37293,35441,26265,19526,13250,11250,1634,1420,391,300,500,0,0
360000,2,2,2,45,-2,-1,2,2,-2,-2,0,2500,2500,0,0,0,2500,0,0,0,0,0,0
120000,2,2,2,23,0,0,0,0,0,0,115653,108971,83592,22321,32150,36644,5000,5000,2000,20000,10000,10000,0
30000,2,3,0,46,1,2,2,2,2,2,20143,19532,22194,21542,24022,25473,0,3000,0,3000,2000,0,0
20000,1,3,2,38,0,0,0,0,-1,-1,11805,12186,9331,6927,12457,8900,1400,1023,0,12469,598,1,1
250000,1,3,1,28,0,0,0,0,0,0,149499,119726,111690,114776,110902,114018,15000,10000,10000,10000,5000,5000,0
440000,1,2,1,48,0,0,0,0,0,0,23424,24222,24077,23241,24600,16344,3000,3000,2000,5000,0,5000,0
50000,1,2,2,24,-1,-1,0,0,0,0,90,6560,7029,1734,916,18864,7396,1459,1000,18,18784,1000,0
30000,2,2,2,23,0,0,0,0,0,2,11284,12294,13320,14031,15593,15201,1503,1529,1240,1802,0,707,0
70000,2,2,2,25,0,0,0,0,0,0,32486,33640,35286,36889,34152,36694,2000,2500,2519,5090,3100,0,0
250000,2,2,1,29,2,2,2,0,0,2,128413,124320,108995,84196,95286,93613,5300,0,3100,12500,0,2100,1
50000,2,2,2,22,3,2,0,0,0,0,50953,49363,49243,46382,47261,48219,8,3011,1264,2000,1159,1244,1
270000,1,1,1,40,0,0,0,0,0,0,3686,4699,5718,6727,6861,7005,1084,1103,1112,246,255,651,0
340000,2,1,1,43,0,0,0,0,0,0,15928,18338,20035,24238,20315,16378,3000,2000,5000,1000,723,5000,0
290000,2,1,2,29,0,0,0,0,0,0,62029,46716,39340,22587,24219,26647,3000,2000,2000,2000,3000,2000,0
570000,2,1,1,39,-2,-2,-2,-2,-2,-2,2394,3872,3635,5130,7563,4889,3882,3653,5145,7573,4894,4232,0
140000,2,1,2,29,-1,-1,-2,-1,-1,-1,4880,0,0,6560,3617,0,0,0,6560,3617,0,2770,1
420000,1,1,1,60,0,0,0,0,0,0,195379,198147,200431,200252,202789,205082,8003,7529,10005,8015,10018,7715,0
50000,2,3,2,56,1,-2,-2,-2,-1,-1,0,0,0,0,562,736,0,0,0,562,736,1269,1
240000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,1,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,2,1,2,29,0,0,0,0,0,0,149312,152323,155568,158775,162035,165522,5500,5700,5800,5900,6100,6100,0
220000,2,1,1,37,0,0,0,0,0,0,152197,154167,158981,162348,164162,168013,6000,7300,7500,6000,6500,7000,0
70000,1,2,2,29,-2,-2,-2,-2,-2,-2,-8187,-17810,-595,7462,9390,5183,0,100104,10000,15000,10000,20000,0
50000,2,2,1,41,0,0,0,0,0,0,22824,22664,5631,5933,6433,6828,1100,1100,1100,600,500,300,0
110000,2,3,1,42,0,0,0,0,0,0,116292,118781,121030,119267,116142,113887,5836,5780,5000,4206,5000,5000,0
320000,1,1,1,51,-2,-2,-2,-2,-2,-2,1834,556,1622,7728,5781,3896,556,1622,7762,5781,3896,2182,0
80000,2,2,2,23,1,-1,-1,2,0,-1,-1678,75061,3647,2173,390,780,78000,3647,0,0,780,0,0
100000,1,2,1,47,0,0,2,0,0,2,66539,71766,69111,64287,67838,66135,7000,0,2500,5500,0,3000,0
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,0
20000,1,2,2,34,1,2,2,0,0,3,16456,17382,16814,18229,20314,19704,1500,0,1700,2700,0,600,1
330000,1,2,1,52,0,0,0,0,0,0,120212,119507,118891,107722,96842,85015,5000,5000,5000,5000,3500,5000,0
90000,1,3,3,34,-2,-2,-2,-2,-2,-2,33957,4976,176,21601,7423,9252,4990,176,21665,8213,9279,16445,0
270000,2,2,1,33,-1,-1,0,0,0,0,1481,3952,25237,44395,44741,45209,3952,22438,20000,1587,2000,4000,0
30000,2,1,2,24,1,2,0,0,2,2,29846,28941,18643,19005,12751,10891,0,4000,600,0,2500,419,0
120000,2,1,2,36,0,0,0,0,2,2,84171,76025,78068,78589,77213,82567,3438,4000,12242,0,6894,0,0
700000,1,2,1,50,-2,-2,-2,-2,-2,-2,3528,2018,2131,5746,733,2913,2024,2131,5750,733,2917,2131,0
350000,1,1,2,38,0,0,0,0,0,-1,36098,21848,23309,13002,14473,11496,3604,2072,0,2071,11553,14328,0
340000,1,3,1,40,0,0,0,0,0,0,77181,59873,60396,63720,65211,60053,5305,3000,5000,3000,5000,6000,0
140000,2,1,2,28,1,2,0,0,0,2,99215,96776,98949,100673,106935,104427,0,3932,3717,8000,0,4000,1
230000,1,1,2,32,0,0,0,0,0,0,246764,239685,135520,102518,129195,101717,8316,10084,5091,70063,4037,5122,0
270000,2,2,1,26,0,0,0,0,0,-1,22804,11496,12273,12014,10597,31182,1496,2273,2014,597,31182,82615,0
260000,2,2,1,40,-1,-1,-1,-1,-1,-1,148,359,397,208,790,2788,360,398,208,792,2788,3675,0
80000,2,2,1,45,0,0,0,-2,-2,-2,81328,82150,0,0,0,0,3750,0,0,0,0,0,0
80000,2,1,2,32,-1,-1,-1,-1,-1,-1,5566,5783,6011,5783,2257,8257,6000,6011,5783,2257,6000,0,0
70000,1,2,1,36,0,0,0,-2,-2,-2,27868,28850,0,0,0,0,1850,0,0,0,0,0,1
200000,2,2,1,51,-1,-1,-2,-1,-1,-1,2433,735,735,2301,3139,316,735,735,2301,3139,316,6635,0
280000,1,1,1,39,-1,-1,-1,-1,-1,-1,1585,6416,16387,2967,1087,2644,6416,16387,2981,2644,2644,820,0
240000,1,1,2,38,0,0,0,0,-1,2,6865,2519,6646,-1776,3235,1612,2000,6500,0,5011,0,1834,0
260000,1,1,2,26,0,0,0,0,0,0,250303,198350,189510,178738,182973,187233,7065,7054,6500,7000,7001,10000,0
150000,1,2,1,52,2,2,2,2,2,0,131953,136386,140830,146050,142241,145559,8100,8100,9000,0,5578,5304,1
200000,2,1,2,29,-2,-2,-2,-2,-2,-2,2692,4399,5555,5818,3686,2014,4403,5573,5947,3686,2041,2540,0
50000,2,2,1,42,0,0,0,0,0,0,49401,47828,48416,20098,20130,20158,2100,2000,702,718,730,632,0
120000,1,1,1,46,0,0,2,2,2,2,14682,17325,17936,18536,19091,19629,3200,1200,1200,1000,1000,0,0
220000,1,2,1,49,-1,-1,-1,0,0,0,540,1148,20752,19397,19581,25071,1158,20752,1051,7120,14928,1177,0
30000,2,1,2,23,0,0,0,0,0,0,26847,24815,21681,22293,17155,13470,2500,3500,2000,3500,2000,1000,0
380000,1,1,2,29,-1,-1,-1,-1,-1,0,388,388,388,388,775,387,389,389,389,776,1,435,0
60000,1,2,2,27,0,0,0,0,0,0,58982,59063,58440,59593,59642,60165,2097,2141,3000,2064,2672,2000,0
50000,2,1,2,26,1,-2,-2,-1,0,0,0,0,0,6954,7361,6957,0,0,6954,500,1000,500,0
280000,1,1,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1,3,2,38,0,-1,-1,-1,-1,-1,3059,291,1131,441,443,732,291,1131,441,443,580,0,0
280000,2,1,2,47,0,0,0,0,0,0,269124,266163,215177,184270,130954,92215,11268,8196,6281,4403,3532,3510,0
340000,2,1,1,36,0,0,0,0,0,0,183898,185268,326074,276519,251815,218706,60075,160444,10143,7190,6283,5208,0
140000,2,1,2,30,0,0,0,0,0,0,4975,5445,6455,6847,8075,8592,1200,1108,500,1500,650,0,0
380000,1,1,2,34,-2,-2,-2,-2,-2,-2,34869,6305,5736,900,16915,936,6336,5766,904,16915,940,0,0
160000,1,2,1,43,1,-2,-2,-1,0,0,-3,-3,997,1798,800,0,0,1003,1804,202,0,50000,0
350000,2,2,2,28,1,2,0,0,0,0,358895,346575,345088,341811,265953,93300,0,14579,13557,12000,5000,11000,1
80000,1,3,1,46,2,2,0,0,0,0,40154,39021,21862,22297,22766,23531,80,1500,797,827,1144,666,0
200000,2,2,1,69,0,0,0,0,0,0,45870,46907,47952,49052,49936,50977,2100,2100,2200,2000,2000,2011,0
220000,1,1,2,47,-1,2,-1,-1,-1,-1,628,314,290,5134,346,427,1,291,5159,347,428,14473,0
220000,1,1,1,42,0,0,2,2,-2,-2,3208,9134,8820,1502,4505,3766,6000,0,0,3003,31,4007,0
260000,1,1,1,41,-2,-2,-1,0,0,0,1086,2853,38836,45087,47201,46199,3552,38836,20000,15000,15000,10000,0
310000,2,1,2,26,0,0,2,2,-1,2,11683,9624,9022,-422,6214,2360,3000,0,0,6900,0,1300,0
30000,2,2,2,42,3,2,2,0,-1,-1,2231,3048,2845,1630,12037,12933,1000,12,0,12037,1100,0,1
80000,2,2,1,27,0,0,0,0,0,0,77039,78746,79757,40498,29212,29621,2984,2449,1612,798,1307,359,1
280000,1,1,2,32,0,0,0,0,0,0,4524,2625,4401,5039,6913,7350,2000,3000,3000,3000,3000,3000,0
260000,1,2,2,29,0,0,0,0,0,2,190074,193244,182514,185491,197985,315366,6847,6846,8186,20000,0,10000,0
50000,2,2,2,35,1,2,0,0,-1,0,31507,30705,33467,12870,3325,5103,0,3467,1229,3325,2000,2167,0
270000,2,1,2,27,-1,0,0,0,0,2,153201,136157,115733,93359,55264,11292,5933,9851,4214,4300,0,1000,0
20000,2,2,2,21,-1,-1,2,2,-1,-1,18763,14410,13771,362,5308,0,14410,0,28,22073,0,0,0
60000,2,1,2,26,0,0,2,0,0,0,22921,23044,17660,13104,8722,17976,5000,0,0,174,13810,0,0
180000,2,2,1,30,0,0,0,0,0,0,27225,28245,26743,28943,30943,0,1765,1000,2200,2000,0,0,0
170000,1,1,2,31,0,0,0,0,0,0,166701,164561,166894,170102,165015,165571,5887,6894,6102,5807,6241,7000,0
270000,1,3,2,36,0,0,0,0,0,0,276192,271773,262623,268735,273709,273139,11000,11100,12000,11000,10200,10500,0
180000,2,2,2,24,1,2,2,2,2,2,108580,105403,112073,111345,98404,102460,0,8564,4000,0,7414,0,1
180000,2,1,2,35,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,1
100000,1,2,2,35,-1,2,2,-1,-1,2,8102,10252,5607,59265,62554,55392,2500,0,59265,4100,2500,0,1
370000,1,6,1,28,0,-1,-1,-1,-1,-1,64268,2868,3788,9424,2468,2468,2868,100332,9456,2468,2468,2468,0
80000,2,2,1,40,-1,0,-1,-1,-1,-1,5143,8351,3234,1819,1909,1909,6458,3917,1819,2299,1909,3069,0
230000,2,2,2,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,2,1,2,30,-1,-1,-1,-1,-1,-1,1749,1087,3503,1003,1003,1003,1099,6430,1003,1003,1003,203,0
70000,1,2,2,62,6,5,4,3,2,0,112202,103834,95609,86494,79359,74937,0,0,0,0,2150,2511,0
20000,1,2,2,51,-1,-1,-2,-1,-1,-2,780,0,-1500,780,0,0,0,0,2280,0,0,0,0
210000,2,2,2,36,1,-2,-2,-2,-1,0,0,0,212,3066,13206,10583,0,212,3066,13206,212,0,0
130000,1,1,2,42,-1,-1,-1,-1,-1,-1,836,836,836,836,836,836,836,836,836,836,836,836,0
150000,2,1,1,42,0,0,0,2,2,2,107968,109234,37424,36446,39193,38297,5023,6086,0,5200,0,2769,0
260000,1,2,2,30,0,0,0,2,0,0,98560,100980,222102,108724,68500,69174,4000,11900,207,2003,2003,2003,0
70000,1,3,2,41,0,0,0,0,0,0,70476,68539,69520,51605,50311,50729,2700,3500,2000,2000,2500,2500,0
360000,1,1,1,43,0,-1,-1,-1,0,0,30769,13532,840,68110,55905,42239,13952,864,124037,1679,1163,1126,0
180000,2,3,1,33,-1,-1,-1,-1,-1,-1,478,478,2272,3970,330,0,478,2272,3970,420,0,0,0
250000,1,1,2,41,-1,-1,-1,0,-1,-1,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117,1
20000,2,1,2,38,-1,0,0,3,2,2,3527,4556,5867,5495,5126,5899,1241,1700,0,0,1000,0,1
20000,2,3,1,24,-1,-1,-2,-1,-1,-2,4983,-74,-74,749,0,0,0,0,823,0,0,519,0
70000,2,2,1,43,0,0,0,0,0,0,71037,71880,71927,71370,71003,71411,3352,3400,2900,2900,2900,2558,0
400000,2,1,2,36,-1,-1,0,-1,-1,-1,39601,21357,30689,2514,4215,827,21357,10689,2514,4215,827,10827,0
340000,1,2,1,49,0,0,0,0,0,0,317686,302986,263928,260916,257001,210033,17000,18000,13000,12000,12000,8000,0
50000,2,2,1,45,0,0,2,-1,0,0,3487,3159,213,3336,1863,390,1213,0,3336,0,0,390,0
310000,1,1,1,37,-1,-1,-1,-1,-1,-1,46916,5545,17152,6540,6834,6890,5545,17248,6559,10000,6890,5593,0
300000,1,1,2,32,2,0,0,0,0,0,255299,255607,258394,261024,260672,263894,9106,11000,11009,10000,10000,10000,1
50000,2,3,1,33,1,2,0,0,0,0,51421,50322,49741,28442,28597,29375,0,1379,945,2002,2008,1002,1
30000,2,3,2,26,0,0,0,0,0,0,30244,29640,30451,29391,30042,28436,1701,1600,1500,1095,1500,2000,0
500000,2,1,2,30,-1,-1,-1,-1,0,0,16558,10998,4405,9274,10642,11986,11075,4405,9274,4000,5000,53918,0
200000,1,1,2,30,-1,-1,-1,-2,-1,2,15176,2693,6632,0,734,584,2715,6632,0,734,0,22489,0
20000,1,3,1,45,-1,2,0,0,2,0,5577,5346,9984,19089,18356,17203,0,5000,10089,0,2000,4166,0
100000,2,2,1,40,2,2,2,2,2,2,44421,45504,46157,46900,47999,49057,2100,1700,1800,2000,2000,2000,1
230000,2,3,2,30,0,0,0,0,0,0,1873,2778,4734,6642,8520,9869,1500,2000,2000,2000,1500,2000,1
50000,2,2,2,25,0,0,0,0,0,0,24408,25169,13368,14142,14911,15660,1300,1500,1000,1000,1000,1000,0
50000,1,3,2,38,0,0,0,0,0,0,50174,32012,34274,38668,40416,20355,3000,3000,5000,2000,3000,1200,0
200000,1,1,2,34,0,0,0,0,0,0,67002,76429,94564,95859,99593,101834,10000,18900,3000,4524,3084,3242,0
220000,1,1,2,36,-1,2,-1,-1,-1,-1,792,396,396,396,396,546,0,396,396,396,546,396,0
360000,2,1,2,32,0,0,0,0,0,0,166848,149903,138091,138123,140324,108772,7294,6135,4504,4669,4060,3475,0
390000,2,1,1,53,-1,-1,-2,-2,-1,0,611,0,0,0,343,1343,0,0,0,343,1000,1076,0
210000,2,1,2,27,0,0,0,0,0,0,16186,16914,18288,19301,19383,19940,1300,1650,1620,700,870,880,0
30000,2,2,1,42,2,2,0,0,0,0,30149,28117,27761,28053,28249,23580,0,2000,1507,3100,3100,3100,1
240000,1,3,1,43,-1,-1,2,2,2,2,2690,2500,2500,2500,2500,0,2500,0,0,0,0,0,1
50000,1,3,1,50,2,0,0,0,0,0,48607,49540,49583,19695,20004,19904,2100,1500,1000,1000,1000,700,0
200000,1,1,2,27,1,-1,-1,-1,-1,-1,-36,7203,5360,4481,10330,5599,7239,5395,4503,10381,5627,4935,0
500000,2,1,1,45,0,0,0,0,0,0,193083,210013,218508,230776,245546,255905,21507,15020,20007,20007,15912,26402,0
310000,2,2,1,32,0,0,0,0,0,0,69886,70950,71403,69478,53786,52791,2177,2216,1879,1563,2000,1539,0
280000,2,1,1,37,0,-1,-1,0,0,-1,1908,12699,7819,7831,5428,2295,12763,7819,12,27,2309,13004,0
180000,2,2,1,27,0,0,0,0,0,0,117703,116372,115445,112938,109306,104106,4171,4200,4000,3789,3959,3300,0
